antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Medium', 'http'})","frozenset({'Normal', 'normal'})",0.15493013655128612,0.36876786281359164,0.09939663385201651,0.64155777606969,1.739733422470143,1.0,0.04226337851058081,1.7610429102491436,0.5031528304302105,0.23425951913181772,0.4321546657494422,0.45554745638791283
"frozenset({'Medium', 'http', 'tcp'})","frozenset({'Normal', 'normal'})",0.15493013655128612,0.36876786281359164,0.09939663385201651,0.64155777606969,1.739733422470143,1.0,0.04226337851058081,1.7610429102491436,0.5031528304302105,0.23425951913181772,0.4321546657494422,0.45554745638791283
"frozenset({'Zero', 'Normal', 'Medium'})",frozenset({'normal'}),0.1341298825023817,0.5338599555414417,0.12456335344553826,0.9286771234092928,1.739551943856562,1.0,0.05295678033603797,6.5356315776990455,0.49099665074215487,0.229218407596786,0.8469925992443926,0.5810015106227815
"frozenset({'Normal', 'SF'})","frozenset({'normal', 'tcp'})",0.39357732613528107,0.4239838043823436,0.2900523975865354,0.7369641956631365,1.738189496970858,1.0,0.12318198553306853,2.189877522833229,0.7003180328373156,0.5498532620964708,0.5433534571804656,0.710538085098678
"frozenset({'Normal', 'http', 'Medium'})",frozenset({'normal'}),0.10717688154969832,0.5338599555414417,0.09939663385201651,0.9274074074074073,1.7371735747942156,1.0,0.0421791886328242,6.42131693896993,0.4752926706208356,0.18351044338585562,0.844268705391076,0.5567961269321965
"frozenset({'Normal', 'http', 'Medium', 'tcp'})",frozenset({'normal'}),0.10717688154969832,0.5338599555414417,0.09939663385201651,0.9274074074074073,1.7371735747942156,1.0,0.0421791886328242,6.42131693896993,0.4752926706208356,0.18351044338585562,0.844268705391076,0.5567961269321965
"frozenset({'Normal', 'Medium'})",frozenset({'normal'}),0.16481422673864718,0.5338599555414417,0.15274690377897746,0.926782273603083,1.7360026051460231,1.0,0.06475918801968618,6.3664916598418975,0.5076283764021408,0.27979349960008726,0.84292761956986,0.606450100293251
"frozenset({'High', 'Medium'})","frozenset({'Zero', 'normal'})",0.06470308034296603,0.4732851698952048,0.053151794220387426,0.8214723926380367,1.7356816669745385,1.0,0.022528785847523665,2.9503270552261713,0.4531796016661808,0.10962829539872276,0.6610545267418358,0.46688817149305173
"frozenset({'Zero', 'High', 'Medium', 'tcp'})","frozenset({'normal', 'SF'})",0.06065417592886631,0.5026595744680851,0.052913623372499205,0.8723821989528795,1.7355328402448822,1.0,0.0224252211103829,3.8971085651936694,0.45117364533831233,0.10367086638668532,0.7433995016378754,0.4888247565877088
"frozenset({'Normal', 'Low', 'tcp'})","frozenset({'Zero', 'normal'})",0.290369958717053,0.4732851698952048,0.23797237218164496,0.8195488721804511,1.7316174778134636,1.0,0.10054457693778093,2.9188780168307407,0.5953880569210708,0.45269198822019185,0.657402606674951,0.6611792838634369
frozenset({'Medium'}),"frozenset({'normal', 'SF'})",0.2334868212130835,0.5026595744680851,0.20300095268339155,0.8694321659299559,1.7296639914797007,1.0,0.08563656648851714,3.809057790336882,0.5503532610291668,0.3807609262154717,0.7374678844367027,0.6366429565336426
"frozenset({'Zero', 'Medium'})","frozenset({'normal', 'SF'})",0.20252461098761512,0.5026595744680851,0.17600825658939345,0.8690709525676205,1.7289453871186524,1.0,0.07420732181104436,3.798549178239264,0.5286843170549845,0.3326082064361263,0.736741594467515,0.6096124722563285
"frozenset({'SF', 'udp'})","frozenset({'Low', 'normal'})",0.11952207049857097,0.48170053985392186,0.09951571927596062,0.8326137495848556,1.7284883048654045,1.0,0.04194187339234048,3.096427925594924,0.47867160355494953,0.19835430018197642,0.6770472221445724,0.5196031253074669
frozenset({'udp'}),"frozenset({'Low', 'normal'})",0.11952207049857097,0.48170053985392186,0.09951571927596062,0.8326137495848556,1.7284883048654045,1.0,0.04194187339234048,3.096427925594924,0.47867160355494953,0.19835430018197642,0.6770472221445724,0.5196031253074669
"frozenset({'Medium', 'tcp'})","frozenset({'Zero', 'normal'})",0.2166163861543347,0.4732851698952048,0.17715941568751986,0.8178486347810153,1.7280250614277732,1.0,0.07463809256438027,2.8916326236236114,0.5378012531150902,0.34551366416350554,0.6541746030147967,0.5960835893858109
"frozenset({'Normal', 'Low'})","frozenset({'normal', 'tcp'})",0.37698475706573514,0.4239838043823436,0.27580184185455703,0.7315994524586712,1.7255363174177365,1.0,0.11596641035967303,2.1461066338881456,0.6748952625456149,0.5251700680272109,0.5340399287670625,0.6910501709442499
"frozenset({'Zero', 'http', 'tcp'})","frozenset({'normal', 'SF'})",0.3149015560495395,0.5026595744680851,0.2728247062559543,0.8663809403756462,1.723593828472185,1.0,0.11453642409275491,3.7220769771176276,0.6127833303730678,0.5008380091816659,0.731332799899695,0.7045716594794602
"frozenset({'Zero', 'http'})","frozenset({'normal', 'SF'})",0.3149015560495395,0.5026595744680851,0.2728247062559543,0.8663809403756462,1.723593828472185,1.0,0.11453642409275491,3.7220769771176276,0.6127833303730678,0.5008380091816659,0.731332799899695,0.7045716594794602
frozenset({'http'}),"frozenset({'normal', 'SF'})",0.31768021594156876,0.5026595744680851,0.2752064147348365,0.8663001374484569,1.7234330776752371,1.0,0.11552141257271817,3.7198275004971193,0.6151995005309039,0.5048423505424889,0.7311703298428867,0.7069003648625843
"frozenset({'http', 'tcp'})","frozenset({'normal', 'SF'})",0.31768021594156876,0.5026595744680851,0.2752064147348365,0.8663001374484569,1.7234330776752371,1.0,0.11552141257271817,3.7198275004971193,0.6151995005309039,0.5048423505424889,0.7311703298428867,0.7069003648625843
"frozenset({'High', 'Medium', 'tcp'})","frozenset({'normal', 'SF'})",0.06291679898380438,0.5026595744680851,0.05446173388377262,0.8656151419558359,1.7220703353195466,1.0,0.022836002479679464,3.70086654679852,0.44745613329840767,0.10655483069276173,0.7297930127026433,0.48698114753955424
frozenset({'Low'}),"frozenset({'Zero', 'normal', 'SF'})",0.5553350269926961,0.44391076532232454,0.4235471578278819,0.7626876340243031,1.7181102455817083,1.0,0.17702796098526039,2.3432796364881563,0.9399552429635424,0.7357098531338344,0.5732476890813222,0.8584072168154244
"frozenset({'Normal', 'SF', 'tcp'})","frozenset({'Zero', 'normal'})",0.3058510638297872,0.4732851698952048,0.24821371864083835,0.8115509409474367,1.7147187204854337,1.0,0.10345894593352839,2.7949984614032006,0.6004676376029162,0.4675140186915888,0.6422180499169361,0.667999742888379
"frozenset({'Zero', 'High', 'http', 'tcp'})",frozenset({'normal'}),0.13238329628453477,0.5338599555414417,0.1211098761511591,0.9148425787106448,1.71363776064232,1.0,0.05043573548226786,5.4738628460186405,0.479988567865075,0.22216558654336274,0.8173136543369295,0.5708497970510619
"frozenset({'Zero', 'High', 'http'})",frozenset({'normal'}),0.13238329628453477,0.5338599555414417,0.1211098761511591,0.9148425787106448,1.71363776064232,1.0,0.05043573548226786,5.4738628460186405,0.479988567865075,0.22216558654336274,0.8173136543369295,0.5708497970510619
"frozenset({'High', 'http', 'tcp'})",frozenset({'normal'}),0.13329628453477294,0.5338599555414417,0.12174499841219434,0.9133412745681954,1.7108255921571847,1.0,0.0505834498766211,5.379031853236559,0.47938744844722936,0.22321688500727802,0.8140929395318043,0.5706939847448754
"frozenset({'High', 'http'})",frozenset({'normal'}),0.13329628453477294,0.5338599555414417,0.12174499841219434,0.9133412745681954,1.7108255921571847,1.0,0.0505834498766211,5.379031853236559,0.47938744844722936,0.22321688500727802,0.8140929395318043,0.5706939847448754
"frozenset({'High', 'Low'})",frozenset({'normal'}),0.16199587170530327,0.5338599555414417,0.14794379167989838,0.9132565547659887,1.71066689922409,1.0,0.06146068281340808,5.373778309139477,0.4957405880631688,0.2700137651235239,0.8139111920007482,0.5951887651516017
frozenset({'Low'}),"frozenset({'normal', 'SF'})",0.5553350269926961,0.5026595744680851,0.4771752937440457,0.8592566118656183,1.7094205611718123,1.0,0.19803082538867456,3.5336681326518486,0.9333014216729365,0.821555494805905,0.717007946852794,0.9042788626729181
"frozenset({'High', 'Low', 'SF'})",frozenset({'normal'}),0.1597729437916799,0.5338599555414417,0.14580025404890443,0.9125465838509318,1.7093370169062885,1.0,0.06050387737955293,5.330152497004828,0.4938877612981419,0.2661401347728426,0.8123881069890722,0.592826195487069
"frozenset({'Zero', 'High', 'Low'})",frozenset({'normal'}),0.15810574785646236,0.5338599555414417,0.14413305811368687,0.9116244037157921,1.7076096347987386,1.0,0.059726730592189484,5.27453351442738,0.49220678557357556,0.26309687703789575,0.8104097741980955,0.5908036510362736
"frozenset({'Zero', 'High', 'Low', 'SF'})",frozenset({'normal'}),0.15624007621467131,0.5338599555414417,0.14226738647189585,0.9105691056910571,1.7056329028603696,1.0,0.05885706633013996,5.212293224400253,0.4903140793859886,0.2596913267154555,0.8081458665221076,0.5885286602141062
"frozenset({'Normal', 'Low', 'SF'})","frozenset({'Zero', 'normal', 'tcp'})",0.3632502381708479,0.3798031120990791,0.2346776754525246,0.6460496120642553,1.7010118966474412,1.0,0.09671410452450488,1.7522141775799098,0.6472160015535291,0.46162255016787684,0.4292935117206041,0.631971294326442
"frozenset({'Normal', 'Medium', 'tcp'})","frozenset({'Zero', 'normal', 'SF'})",0.16370276278183551,0.44391076532232454,0.12345188948872658,0.7541222114451988,1.698814875322136,1.0,0.05078247077686303,2.261648918945496,0.49187576349007983,0.2549807329671231,0.5578447248716859,0.5161114499951559
frozenset({'Medium'}),"frozenset({'Zero', 'normal', 'SF'})",0.2334868212130835,0.44391076532232454,0.17600825658939345,0.7538252295137708,1.6981458626406971,1.0,0.0723609430920168,2.258920496114701,0.5363540337400349,0.3510410893832634,0.5573106704197955,0.5751599544689484
"frozenset({'Normal', 'Medium', 'SF', 'tcp'})","frozenset({'Zero', 'Low', 'normal'})",0.16013020006351222,0.4269212448396316,0.1160685932041918,0.7248388696083292,1.6978280616618344,1.0,0.04770560885665791,2.0827024309161497,0.48937610181697244,0.24643910661609775,0.5198545960499431,0.498356208397842
"frozenset({'Zero', 'Medium', 'SF'})","frozenset({'Low', 'normal'})",0.20034137821530645,0.48170053985392186,0.1636233724992061,0.8167228056271052,1.695499045682574,1.0,0.06711882245781425,2.827953919305142,0.5129728319754561,0.3156202143950996,0.64638744882883,0.5782007106009445
"frozenset({'Zero', 'Medium'})","frozenset({'Low', 'normal', 'SF'})",0.20252461098761512,0.4771752937440457,0.1636233724992061,0.8079184633477068,1.6931271881420373,1.0,0.06698363176079228,2.7218894401202847,0.5133411294009562,0.31705253442042924,0.6326081488615465,0.5754091942393638
"frozenset({'Zero', 'udp'})","frozenset({'Low', 'normal', 'SF'})",0.1031279771355986,0.4771752937440457,0.08312162591298825,0.8060046189376443,1.6891164096395588,1.0,0.033911503130079755,2.695036878676526,0.45488596130575026,0.16718562874251497,0.628947563607709,0.4900998887051585
"frozenset({'Normal', 'Low'})","frozenset({'normal', 'SF'})",0.37698475706573514,0.5026595744680851,0.32002222927913626,0.8488996525218491,1.688816239937647,1.0,0.13052723171151942,3.291457854548152,0.6546698021837611,0.5718541637111648,0.6961832585466057,0.7427788162317056
"frozenset({'Normal', 'SF'})","frozenset({'Low', 'normal'})",0.39357732613528107,0.48170053985392186,0.32002222927913626,0.8131114473020676,1.6880019431754172,1.0,0.1304358188055083,2.7733076888010615,0.6721114462347326,0.5763511581355448,0.6394197426999837,0.7387353693041034
"frozenset({'Normal', 'Medium'})","frozenset({'Zero', 'normal', 'SF'})",0.16481422673864718,0.44391076532232454,0.12345188948872658,0.7490366088631986,1.6873585129644728,1.0,0.05028907996116659,2.215818140481487,0.4877450393065423,0.25439672801635993,0.5486994254037902,0.5135686487041559
"frozenset({'Normal', 'Medium', 'SF'})","frozenset({'Zero', 'Low', 'normal'})",0.16124166402032392,0.4269212448396316,0.1160685932041918,0.7198424421467257,1.6861246678345247,1.0,0.04723110128062147,2.0455587903878873,0.4851505208781803,0.24585890860169846,0.511136025667404,0.49585799466704017
"frozenset({'Zero', 'Low'})","frozenset({'normal', 'SF'})",0.49976182915211176,0.5026595744680851,0.4235471578278819,0.8474980142970612,1.686027795638598,1.0,0.17233708945088955,3.26120622783688,0.8133924830366405,0.731673866831242,0.6933649913138771,0.845055174723355
"frozenset({'Zero', 'High', 'Medium'})","frozenset({'normal', 'SF'})",0.06244045728802795,0.5026595744680851,0.052913623372499205,0.8474253019707565,1.685883140428595,1.0,0.021527329682506438,3.2596520390070918,0.43393412178778223,0.10330930791288848,0.6932187889893285,0.4763463080966473
"frozenset({'Zero', 'Medium'})","frozenset({'Low', 'normal'})",0.20252461098761512,0.48170053985392186,0.16433788504287075,0.8114464915719325,1.6845455307523793,1.0,0.06678167059643103,2.748818966388035,0.5095681750961253,0.31610292433381687,0.6362073995312953,0.5763042099392419
frozenset({'Low'}),"frozenset({'normal', 'SF', 'tcp'})",0.5553350269926961,0.39278342330898697,0.3672991425849476,0.6614010007147962,1.6838821637197723,1.0,0.14917274959936774,1.7933206476477246,0.9133487938971544,0.6323810825587753,0.44237523762876035,0.7982598737783178
"frozenset({'Zero', 'Low'})","frozenset({'normal', 'SF', 'tcp'})",0.49976182915211176,0.39278342330898697,0.3300651000317561,0.6604447974583002,1.6814477349741788,1.0,0.13376693793822855,1.7882705732256967,0.8101629011535264,0.5868031051517291,0.4408005058226776,0.7503840965563355
"frozenset({'Medium', 'SF'})","frozenset({'Low', 'normal'})",0.22979517307081612,0.48170053985392186,0.18609082248332803,0.8098117118673346,1.6811517631118165,1.0,0.0753983635592905,2.7251912577526305,0.5260544862261368,0.3541855545482019,0.6330532775799872,0.5980661361149611
"frozenset({'Zero', 'Normal', 'http'})","frozenset({'normal', 'SF'})",0.21240870117497618,0.5026595744680851,0.17934264845982853,0.8443281629601944,1.6797216363652547,1.0,0.07257338111389636,3.194800260529745,0.5137985430386716,0.33476585655008895,0.686991386486808,0.6005578270380219
"frozenset({'Zero', 'Normal', 'http', 'tcp'})","frozenset({'normal', 'SF'})",0.21240870117497618,0.5026595744680851,0.17934264845982853,0.8443281629601944,1.6797216363652547,1.0,0.07257338111389636,3.194800260529745,0.5137985430386716,0.33476585655008895,0.686991386486808,0.6005578270380219
"frozenset({'Normal', 'http'})","frozenset({'normal', 'SF'})",0.21486979993648778,0.5026595744680851,0.18140679580819308,0.8442638093478663,1.679593610131205,1.0,0.07340043360607557,3.193480098937433,0.5153513169538722,0.33836813268177107,0.6868619909882231,0.6025788761656807
"frozenset({'Normal', 'http', 'tcp'})","frozenset({'normal', 'SF'})",0.21486979993648778,0.5026595744680851,0.18140679580819308,0.8442638093478663,1.679593610131205,1.0,0.07340043360607557,3.193480098937433,0.5153513169538722,0.33836813268177107,0.6868619909882231,0.6025788761656807
"frozenset({'High', 'Medium'})","frozenset({'normal', 'SF'})",0.06470308034296603,0.5026595744680851,0.05446173388377262,0.8417177914110429,1.6745285162463077,1.0,0.021938111051803003,3.142111990763647,0.4306835288227845,0.10618373190929495,0.6817427249762146,0.4750324722671577
"frozenset({'Normal', 'Medium', 'tcp'})","frozenset({'Zero', 'Low', 'normal', 'SF'})",0.16370276278183551,0.4235471578278819,0.1160685932041918,0.7090203685741997,1.6740057286899004,1.0,0.0467327532993734,1.9810762675981786,0.4814442297068419,0.24633529907329402,0.49522387585189637,0.4915298656366781
"frozenset({'Zero', 'udp'})","frozenset({'Low', 'normal'})",0.1031279771355986,0.48170053985392186,0.08312162591298825,0.8060046189376443,1.6732483197591377,1.0,0.03344482365272749,2.6717103124196644,0.4486259632790408,0.16567766437218134,0.6257079237403028,0.4892816666999717
"frozenset({'Zero', 'SF', 'udp'})","frozenset({'Low', 'normal'})",0.1031279771355986,0.48170053985392186,0.08312162591298825,0.8060046189376443,1.6732483197591377,1.0,0.03344482365272749,2.6717103124196644,0.4486259632790408,0.16567766437218134,0.6257079237403028,0.4892816666999717
"frozenset({'Zero', 'Medium', 'SF'})","frozenset({'Normal', 'normal'})",0.20034137821530645,0.36876786281359164,0.12345188948872658,0.6162076481077868,1.6709906427482633,1.0,0.04957242761113857,1.644723075054106,0.5021550351590837,0.2770107775897391,0.39199491077420234,0.4754881082304273
"frozenset({'Normal', 'Medium', 'tcp'})","frozenset({'Zero', 'Low', 'normal'})",0.16370276278183551,0.4269212448396316,0.11674341060654175,0.7131425800193986,1.670431229739534,1.0,0.04685522333603362,1.9977825750476406,0.47991571728972426,0.2463561735634109,0.49944502845803757,0.4932983936824097
frozenset({'Medium'}),"frozenset({'Low', 'normal', 'SF'})",0.2334868212130835,0.4771752937440457,0.18609082248332803,0.7970078204692281,1.6702621257183925,1.0,0.07467667998561142,2.575590387100103,0.523528609908746,0.35474839197881186,0.6117395044613768,0.5934960073979116
frozenset({'SF'}),"frozenset({'Zero', 'Low', 'normal'})",0.5943553509050492,0.4269212448396316,0.4235471578278819,0.7126160422093102,1.6691978926394182,1.0,0.1698042315424022,1.9941222870128281,0.9883277405696228,0.7085934387036792,0.4985262405857825,0.8523563707094901
"frozenset({'Zero', 'High', 'SF', 'tcp', 'Medium'})",frozenset({'normal'}),0.059383931406795806,0.5338599555414417,0.052913623372499205,0.8910427807486632,1.6690571590914063,1.0,0.02121092039179117,4.278193291472415,0.42616680503684323,0.09792829856009404,0.7662564704607274,0.49507897829908437
frozenset({'Medium'}),"frozenset({'Low', 'normal'})",0.2334868212130835,0.48170053985392186,0.18759923785328675,0.8034682080924855,1.6679827851887843,1.0,0.07512851002616829,2.6372296060373976,0.5224612438480081,0.35557896320818594,0.6208142068059964,0.5964601032221801
"frozenset({'Zero', 'Medium'})","frozenset({'Normal', 'normal'})",0.20252461098761512,0.36876786281359164,0.12456335344553826,0.6150529204233633,1.6678593295269504,1.0,0.049878785484481394,1.6397893910005372,0.5021208893947916,0.27883419228718676,0.39016558742959184,0.47641774115893676
"frozenset({'Medium', 'SF'})","frozenset({'Zero', 'Low', 'normal'})",0.22979517307081612,0.4269212448396316,0.1636233724992061,0.7120400760062188,1.6678487768246084,1.0,0.0655189311536747,1.9901337214297383,0.5198945060267322,0.3318306230880696,0.4975212021021447,0.5476518371662893
